kind,target,scenario,split,exclude_2020,model,bucket,n,avg_score,future_value
top_bottom,era,season_to_next,reliever,False,pWHIP,bottom20,304,1.4553625570434523,4.204985810245208
top_bottom,era,season_to_next,reliever,False,pWHIP,middle,912,1.2561190971836391,3.903650954976835
top_bottom,era,season_to_next,reliever,False,pWHIP,top20,304,1.0583984783591145,3.4538595799786047
top_bottom,era,season_to_next,reliever,False,xWHIP_lgBABIP,bottom20,304,1.4932036513009697,4.190583928093956
top_bottom,era,season_to_next,reliever,False,xWHIP_lgBABIP,middle,912,1.258913788299113,3.919475581257179
top_bottom,era,season_to_next,reliever,False,xWHIP_lgBABIP,top20,304,1.0325501442514622,3.4276214071493762
top_bottom,era,season_to_next,reliever,True,CCR,bottom20,273,2.2315652458360864,4.0544441630792605
top_bottom,era,season_to_next,reliever,True,CCR,middle,816,2.8208573127249124,3.898774113434215
top_bottom,era,season_to_next,reliever,True,CCR,top20,273,3.734183161457452,3.5700614766329104
top_bottom,era,season_to_next,reliever,True,EDF,bottom20,273,4.2361826013271315,4.240070212679104
top_bottom,era,season_to_next,reliever,True,EDF,middle,816,3.831402596657009,3.8949990999099904
top_bottom,era,season_to_next,reliever,True,EDF,top20,273,3.359775016609609,3.3740216175922475
top_bottom,era,season_to_next,reliever,True,EDF_z,bottom20,273,3.7949319677303603,4.264218205935998
top_bottom,era,season_to_next,reliever,True,EDF_z,middle,816,-0.05799181951765583,3.9000238072908022
top_bottom,era,season_to_next,reliever,True,EDF_z,top20,273,-4.309689936585507,3.3521358159912378
top_bottom,era,season_to_next,reliever,True,ERA,bottom20,273,5.629906717391852,4.10206603507707
top_bottom,era,season_to_next,reliever,True,ERA,middle,816,3.587859486325237,3.8406313931003564
top_bottom,era,season_to_next,reliever,True,ERA,top20,273,2.110488543943977,3.682648401826484
top_bottom,era,season_to_next,reliever,True,ERA_reg,bottom20,273,4.058301808326403,4.134315627865322
top_bottom,era,season_to_next,reliever,True,ERA_reg,middle,816,3.5614774488707495,3.8282177161152613
top_bottom,era,season_to_next,reliever,True,ERA_reg,top20,273,3.1380529579929664,3.68786435667953
top_bottom,era,season_to_next,reliever,True,HR9,bottom20,273,1.7518419997471786,4.000745458030713
top_bottom,era,season_to_next,reliever,True,HR9,middle,816,0.9457872400876453,3.8754640543172933
top_bottom,era,season_to_next,reliever,True,HR9,top20,273,0.3769370142263383,3.67510415351597
top_bottom,era,season_to_next,reliever,True,HR9_reg,bottom20,273,1.105950610571486,4.227856292925286
top_bottom,era,season_to_next,reliever,True,HR9_reg,middle,816,0.9361749367842475,3.8836926040279867
top_bottom,era,season_to_next,reliever,True,HR9_reg,top20,273,0.764282549101233,3.414597857507226
top_bottom,era,season_to_next,reliever,True,KBB,bottom20,273,0.07833800083517606,4.21116296994091
top_bottom,era,season_to_next,reliever,True,KBB,middle,816,0.15684510668587018,3.921267192306333
top_bottom,era,season_to_next,reliever,True,KBB,top20,273,0.25152529127547757,3.3384679433805164
top_bottom,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,bottom20,273,0.1264195463245119,4.201737094985833
top_bottom,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,middle,816,0.1552037006444888,3.89062737573761
top_bottom,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg,top20,273,0.1851885922181075,3.4372390872613785
top_bottom,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,bottom20,273,0.1264195463245119,4.201737094985833
top_bottom,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,middle,816,0.1552037006444888,3.89062737573761
top_bottom,era,season_to_next,reliever,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,top20,273,0.1851885922181075,3.4372390872613785
top_bottom,era,season_to_next,reliever,True,KBB_reg_best,bottom20,273,0.11297843658239556,4.242272642351525
top_bottom,era,season_to_next,reliever,True,KBB_reg_best,middle,816,0.15622436697437625,3.911605415860735
top_bottom,era,season_to_next,reliever,True,KBB_reg_best,top20,273,0.2078122446252066,3.330929752066116
top_bottom,era,season_to_next,reliever,True,WAI,bottom20,273,1.4967767586044378,4.206391478029294
top_bottom,era,season_to_next,reliever,True,WAI,middle,816,1.255967335172012,3.8909892520601996
top_bottom,era,season_to_next,reliever,True,WAI,top20,273,1.0043140880465973,3.4440063412056428
top_bottom,era,season_to_next,reliever,True,WHIP,bottom20,273,1.5620113873473285,4.145630228486198
top_bottom,era,season_to_next,reliever,True,WHIP,middle,816,1.243925794591652,3.8836110525205654
top_bottom,era,season_to_next,reliever,True,WHIP,top20,273,0.9449040328139627,3.5126279577110253
top_bottom,era,season_to_next,reliever,True,WHIP_reg,bottom20,273,1.3193771444030051,4.186670642612196
top_bottom,era,season_to_next,reliever,True,WHIP_reg,middle,816,1.2409162878632323,3.867918611695115
top_bottom,era,season_to_next,reliever,True,WHIP_reg,top20,273,1.156098027283441,3.523875743880243
top_bottom,era,season_to_next,reliever,True,pWHIP,bottom20,273,1.4500210446973427,4.213101969194775
top_bottom,era,season_to_next,reliever,True,pWHIP,middle,816,1.2545740223138404,3.8840776781540813
top_bottom,era,season_to_next,reliever,True,pWHIP,top20,273,1.059785095312231,3.456601917875584
top_bottom,era,season_to_next,reliever,True,xWHIP_lgBABIP,bottom20,273,1.4851488199459668,4.18084898914386
top_bottom,era,season_to_next,reliever,True,xWHIP_lgBABIP,middle,816,1.258249278583317,3.906045130725686
top_bottom,era,season_to_next,reliever,True,xWHIP_lgBABIP,top20,273,1.0333823632302315,3.4277268756475636
top_bottom,era,season_to_next,starter,False,CCR,bottom20,163,2.2701571583503983,4.445467980295566
top_bottom,era,season_to_next,starter,False,CCR,middle,486,3.0205036179885343,4.0572283505477005
top_bottom,era,season_to_next,starter,False,CCR,top20,163,4.1754501026313,3.641879282396372
top_bottom,era,season_to_next,starter,False,EDF,bottom20,163,4.708907237083039,4.597223339392867
top_bottom,era,season_to_next,starter,False,EDF,middle,486,4.114150218617034,4.087294544332124
top_bottom,era,season_to_next,starter,False,EDF,top20,163,3.3878337186810454,3.4153560371517027
top_bottom,era,season_to_next,starter,False,EDF_z,bottom20,163,4.319219692595307,4.567236092860272
top_bottom,era,season_to_next,starter,False,EDF_z,middle,486,-0.14452529120233662,4.118840184471835
