scenario,split,exclude_2020,test_period,component,target,train_weighted_rmse,C_KBB,C_K,C_BB,choice,lgWHIP,C_WHIP_IP,alpha,beta,command,lgHR9,C_HR_BIP,lgERA,C_ERA_IP,beta0,beta1_pWHIP,beta2_command_negated,beta3_HR9,beta4_ERA
season_to_next,all,False,2016,KBB_reg_direct,future_kbb_ratio,1.2674085989188422,300.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2016,KBB_reg_component,future_kbb_ratio,1.2548317117552301,,500.0,100.0,,,,,,,,,,,,,,,
season_to_next,all,False,2016,KBB_reg_best,future_kbb_ratio,1.2548317117552301,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2016,WHIP_reg,future_whip,0.17827296077528887,,,,,1.239330975861539,150.0,,,,,,,,,,,,
season_to_next,all,False,2016,pWHIP,future_whip,0.17302770607350845,,,,,,,0.2,,,,,,,,,,,
season_to_next,all,False,2016,WAI_beta,future_whip,0.17042278243258974,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2016,HR9_reg,future_era,1.0506496479794178,,,,,,,,,,0.9663401348591009,1500.0,,,,,,,
season_to_next,all,False,2016,ERA_reg,future_era,1.0665827787625581,,,,,,,,,,,,3.6957543543675464,40.0,,,,,
season_to_next,all,False,2016,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.010551934034301,2.0667277553847434,6.454088794440803,1.3181069471380407,-0.12524796399449598
season_to_next,all,False,2017,KBB_reg_direct,future_kbb_ratio,1.2670593053663923,500.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2017,KBB_reg_component,future_kbb_ratio,1.2565595737114932,,750.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2017,KBB_reg_best,future_kbb_ratio,1.2565595737114932,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2017,WHIP_reg,future_whip,0.18078505603481854,,,,,1.2573217923704605,150.0,,,,,,,,,,,,
season_to_next,all,False,2017,pWHIP,future_whip,0.1775946181146843,,,,,,,0.35,,,,,,,,,,,
season_to_next,all,False,2017,WAI_beta,future_whip,0.17461386673391596,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2017,HR9_reg,future_era,1.043527480437917,,,,,,,,,,1.0342078882409373,1500.0,,,,,,,
season_to_next,all,False,2017,ERA_reg,future_era,1.08655184551687,,,,,,,,,,,,3.806793071110584,100.0,,,,,
season_to_next,all,False,2017,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.1031228151282955,0.5579450364134263,13.22436163030943,2.7205132299781045,-0.28297328795033516
season_to_next,all,False,2018,KBB_reg_direct,future_kbb_ratio,1.212174691244893,750.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2018,KBB_reg_component,future_kbb_ratio,1.2011453806092667,,750.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2018,KBB_reg_best,future_kbb_ratio,1.2011453806092667,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2018,WHIP_reg,future_whip,0.1849783314578029,,,,,1.2670170453507863,150.0,,,,,,,,,,,,
season_to_next,all,False,2018,pWHIP,future_whip,0.1827257281224326,,,,,,,0.4,,,,,,,,,,,
season_to_next,all,False,2018,WAI_beta,future_whip,0.17949703687556515,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2018,HR9_reg,future_era,1.0547758095462962,,,,,,,,,,1.0771441824111847,1500.0,,,,,,,
season_to_next,all,False,2018,ERA_reg,future_era,1.086584226330688,,,,,,,,,,,,3.8784290665780365,150.0,,,,,
season_to_next,all,False,2018,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.068530659943987,-2.012706536798738,18.83219328979757,2.2797059042091563,0.00956529129218354
season_to_next,all,False,2019,KBB_reg_direct,future_kbb_ratio,1.2066338376479675,750.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2019,KBB_reg_component,future_kbb_ratio,1.1930229326539288,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2019,KBB_reg_best,future_kbb_ratio,1.1930229326539288,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2019,WHIP_reg,future_whip,0.18538364169418317,,,,,1.2617816163065985,150.0,,,,,,,,,,,,
season_to_next,all,False,2019,pWHIP,future_whip,0.1833041481565483,,,,,,,0.4,,,,,,,,,,,
season_to_next,all,False,2019,WAI_beta,future_whip,0.18062742686270114,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2019,HR9_reg,future_era,1.0699510829307621,,,,,,,,,,1.0792397733178252,1500.0,,,,,,,
season_to_next,all,False,2019,ERA_reg,future_era,1.0978600907090206,,,,,,,,,,,,3.866019946051622,150.0,,,,,
season_to_next,all,False,2019,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.121371908400254,-2.1700892537313234,19.744950113461005,2.4728683599477885,0.016937895777353065
season_to_next,all,False,2020,KBB_reg_direct,future_kbb_ratio,1.2395651716928944,750.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2020,KBB_reg_component,future_kbb_ratio,1.224789134424367,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2020,KBB_reg_best,future_kbb_ratio,1.224789134424367,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2020,WHIP_reg,future_whip,0.18795194338305865,,,,,1.2609878070158356,150.0,,,,,,,,,,,,
season_to_next,all,False,2020,pWHIP,future_whip,0.186151294394612,,,,,,,0.45,,,,,,,,,,,
season_to_next,all,False,2020,WAI_beta,future_whip,0.18354986700701797,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2020,HR9_reg,future_era,1.0944774084261901,,,,,,,,,,1.1049064100816113,1500.0,,,,,,,
season_to_next,all,False,2020,ERA_reg,future_era,1.1228550148672773,,,,,,,,,,,,3.890114625737715,150.0,,,,,
season_to_next,all,False,2020,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.1165917943228605,-2.0653706067089384,18.434188326192203,2.432253963835903,0.018876063400844505
season_to_next,all,False,2021,KBB_reg_direct,future_kbb_ratio,1.2453847493909609,500.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2021,KBB_reg_component,future_kbb_ratio,1.2356364058393812,,750.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2021,KBB_reg_best,future_kbb_ratio,1.2356364058393812,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2021,WHIP_reg,future_whip,0.18851191587353444,,,,,1.258973233259695,150.0,,,,,,,,,,,,
season_to_next,all,False,2021,pWHIP,future_whip,0.18667242572609702,,,,,,,0.45,,,,,,,,,,,
season_to_next,all,False,2021,WAI_beta,future_whip,0.1836098414576508,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2021,HR9_reg,future_era,1.0841814932556775,,,,,,,,,,1.1096520930927707,1500.0,,,,,,,
season_to_next,all,False,2021,ERA_reg,future_era,1.1162407690279792,,,,,,,,,,,,3.8899298955205066,150.0,,,,,
season_to_next,all,False,2021,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.1208571837145955,-2.0201963768685474,16.478023453864772,2.243609521292475,0.043544134316165335
season_to_next,all,False,2022,KBB_reg_direct,future_kbb_ratio,1.2423690989218585,500.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2022,KBB_reg_component,future_kbb_ratio,1.2304604344999033,,750.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2022,KBB_reg_best,future_kbb_ratio,1.2304604344999033,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2022,WHIP_reg,future_whip,0.18938964791560448,,,,,1.255447403334189,150.0,,,,,,,,,,,,
season_to_next,all,False,2022,pWHIP,future_whip,0.18750245497783088,,,,,,,0.45,,,,,,,,,,,
season_to_next,all,False,2022,WAI_beta,future_whip,0.1843544091417135,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2022,HR9_reg,future_era,1.083623437792883,,,,,,,,,,1.1215585677919766,1500.0,,,,,,,
season_to_next,all,False,2022,ERA_reg,future_era,1.1165917606331879,,,,,,,,,,,,3.8926765029228534,150.0,,,,,
season_to_next,all,False,2022,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.068962774082459,-2.155381979753754,16.810271435765415,2.198484983993234,0.08205791750387673
season_to_next,all,False,2023,KBB_reg_direct,future_kbb_ratio,1.2436428438538696,500.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2023,KBB_reg_component,future_kbb_ratio,1.2293989091394215,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2023,KBB_reg_best,future_kbb_ratio,1.2293989091394215,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2023,WHIP_reg,future_whip,0.18842283312570343,,,,,1.2473370927318295,150.0,,,,,,,,,,,,
season_to_next,all,False,2023,pWHIP,future_whip,0.18646702962168443,,,,,,,0.45,,,,,,,,,,,
season_to_next,all,False,2023,WAI_beta,future_whip,0.18402938023049567,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2023,HR9_reg,future_era,1.0768009833732661,,,,,,,,,,1.1047174387581857,1500.0,,,,,,,
season_to_next,all,False,2023,ERA_reg,future_era,1.1125280120700234,,,,,,,,,,,,3.851321853019646,150.0,,,,,
season_to_next,all,False,2023,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.076954853982684,-2.3101850457115574,18.522388362207938,2.7332316041491262,0.002733296789600733
season_to_next,all,False,2024,KBB_reg_direct,future_kbb_ratio,1.2438171369385664,500.0,,,,,,,,,,,,,,,,,
season_to_next,all,False,2024,KBB_reg_component,future_kbb_ratio,1.2264085670198062,,1000.0,300.0,,,,,,,,,,,,,,,
season_to_next,all,False,2024,KBB_reg_best,future_kbb_ratio,1.2264085670198062,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,all,False,2024,WHIP_reg,future_whip,0.1876640601875918,,,,,1.2502585636273376,150.0,,,,,,,,,,,,
season_to_next,all,False,2024,pWHIP,future_whip,0.18578384346655236,,,,,,,0.45,,,,,,,,,,,
season_to_next,all,False,2024,WAI_beta,future_whip,0.18335796183382877,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,all,False,2024,HR9_reg,future_era,1.0710330824680105,,,,,,,,,,1.113125280726224,1500.0,,,,,,,
season_to_next,all,False,2024,ERA_reg,future_era,1.104700955001936,,,,,,,,,,,,3.8776875842178677,150.0,,,,,
season_to_next,all,False,2024,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.060255966270173,-2.380877187164855,18.99326857862927,2.6367400720685987,0.008497078561308683
season_to_next,starter,False,2016,KBB_reg_direct,future_kbb_ratio,1.2274208092452954,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,False,2016,KBB_reg_component,future_kbb_ratio,1.2093191417791735,,1000.0,200.0,,,,,,,,,,,,,,,
season_to_next,starter,False,2016,KBB_reg_best,future_kbb_ratio,1.2093191417791735,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,False,2016,WHIP_reg,future_whip,0.15832900614152906,,,,,1.2329415137614679,150.0,,,,,,,,,,,,
season_to_next,starter,False,2016,pWHIP,future_whip,0.15327044336920734,,,,,,,0.15,,,,,,,,,,,
season_to_next,starter,False,2016,WAI_beta,future_whip,0.14993111482159857,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,False,2016,HR9_reg,future_era,0.9021807586933575,,,,,,,,,,0.9826010607798165,1500.0,,,,,,,
season_to_next,starter,False,2016,ERA_reg,future_era,0.9196289669909243,,,,,,,,,,,,3.7504300458715596,150.0,,,,,
season_to_next,starter,False,2016,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.100552720634545,1.9761923064594782,13.721261854984864,1.0739982538759265,-0.583006052598836
season_to_next,starter,False,2017,KBB_reg_direct,future_kbb_ratio,1.137583409504735,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,False,2017,KBB_reg_component,future_kbb_ratio,1.1179102196150696,,1000.0,200.0,,,,,,,,,,,,,,,
season_to_next,starter,False,2017,KBB_reg_best,future_kbb_ratio,1.1179102196150696,,,,KBB_reg_component,,,,,,,,,,,,,,
season_to_next,starter,False,2017,WHIP_reg,future_whip,0.15606818207941092,,,,,1.2544745843608305,150.0,,,,,,,,,,,,
season_to_next,starter,False,2017,pWHIP,future_whip,0.15131231083864635,,,,,,,0.15,,,,,,,,,,,
season_to_next,starter,False,2017,WAI_beta,future_whip,0.14885140984439837,,,,,,,,2.0,KBB_reg_component,,,,,,,,,
season_to_next,starter,False,2017,HR9_reg,future_era,0.9120120459968206,,,,,,,,,,1.058626998647681,1500.0,,,,,,,
season_to_next,starter,False,2017,ERA_reg,future_era,0.9432524976238469,,,,,,,,,,,,3.8810754912099275,20.0,,,,,
season_to_next,starter,False,2017,EDF,future_era,,,,,,,,,,KBB_reg_component,,,,,4.218182758333637,-0.127069679008635,18.04978972175911,2.6498161350714464,-0.2379817923485857
season_to_next,starter,False,2018,KBB_reg_direct,future_kbb_ratio,1.0784980988484167,1000.0,,,,,,,,,,,,,,,,,
season_to_next,starter,False,2018,KBB_reg_component,future_kbb_ratio,1.0635816554367414,,1000.0,300.0,,,,,,,,,,,,,,,
