captureDate,capturedAtUtc,slateDate,source,sourceUrl,draftGroupId,contestTypeId,selectionReason,position,namePlusId,dkName,dkPlayerId,rosterPosition,salary,gameInfo,gameDateTimeEt,teamAbbrev,opponent,homeAway,avgPointsPerGame,mlbamId,mlbName,joinStatus,joinMethod,joinNote
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Porter Hodge (43256711),Porter Hodge,43256711,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Hoby Milner (43256717),Hoby Milner,43256717,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,1.68,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Eduarniel Nunez (43256719),Eduarniel Nunez,43256719,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Luis Peralta (43256723),Luis Peralta,43256723,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Welinton Herrera (43256725),Welinton Herrera,43256725,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,COL,CHC,home,2.48,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Phil Maton (43256728),Phil Maton,43256728,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,1.61,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Seth Halvorsen (43256736),Seth Halvorsen,43256736,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,COL,CHC,home,2.74,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Tyler Ferguson (43256743),Tyler Ferguson,43256743,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,CHC,COL,away,-5.4,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Jimmy Herget (43256747),Jimmy Herget,43256747,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,COL,CHC,home,2.55,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Keegan Thompson (43256750),Keegan Thompson,43256750,P,4000,CHC@COL 06/10/2026 08:40PM ET,06/10/2026 08:40PM ET,COL,CHC,home,2.88,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,David Davalillo (43256563),David Davalillo,43256563,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Winston Santos (43256567),Winston Santos,43256567,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Emiliano Teodo (43256578),Emiliano Teodo,43256578,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Leandro Lopez (43256579),Leandro Lopez,43256579,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,James McArthur (43256580),James McArthur,43256580,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,SP,Jose Corniell (43256586),Jose Corniell,43256586,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Beck Way (43256598),Beck Way,43256598,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,-2,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Chris Martin (43256602),Chris Martin,43256602,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0.89,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,John Schreiber (43256624),John Schreiber,43256624,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,1.9,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Eli Morgan (43256626),Eli Morgan,43256626,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,2.07,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Carter Baumler (43256638),Carter Baumler,43256638,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,3.54,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Nick Mears (43256642),Nick Mears,43256642,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,2.00,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Jakob Junis (43256647),Jakob Junis,43256647,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,3.05,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Lucas Erceg (43256653),Lucas Erceg,43256653,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,1.84,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Michel Otanez (43256654),Michel Otanez,43256654,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Matt Strahm (43256681),Matt Strahm,43256681,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,2.86,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Carlos Estevez (43256683),Carlos Estevez,43256683,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,-14.85,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Peyton Gray (43256688),Peyton Gray,43256688,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,4.77,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Jalen Beeks (43256695),Jalen Beeks,43256695,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,2.4,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Luis Curvelo (43256697),Luis Curvelo,43256697,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,1.33,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Robby Ahlstrom (43256707),Robby Ahlstrom,43256707,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,5.45,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Gavin Collyer (43256710),Gavin Collyer,43256710,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,2.27,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Robert Garcia (43256721),Robert Garcia,43256721,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,1.87,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Tyler Alexander (43256722),Tyler Alexander,43256722,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,2.33,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Alex Lange (43256730),Alex Lange,43256730,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,2.79,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Eric Cerantola (43256737),Eric Cerantola,43256737,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,3.6,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Cole Winn (43256738),Cole Winn,43256738,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,TEX,KC,away,2.52,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Steven Cruz (43256744),Steven Cruz,43256744,P,4000,TEX@KC 06/10/2026 07:40PM ET,06/10/2026 07:40PM ET,KC,TEX,home,2.42,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,2B,Jose Altuve (43256142),Jose Altuve,43256142,2B,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,6.83,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Josh Hader (43256592),Josh Hader,43256592,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,8.05,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Robert Stephenson (43256593),Robert Stephenson,43256593,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Hunter Strickland (43256609),Hunter Strickland,43256609,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Logan VanWey (43256610),Logan VanWey,43256610,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,5.38,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Angel Perdomo (43256639),Angel Perdomo,43256639,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Ben Joyce (43256640),Ben Joyce,43256640,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,0,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Bennett Sousa (43256645),Bennett Sousa,43256645,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,0.94,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Tayler Saucedo (43256646),Tayler Saucedo,43256646,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,1.68,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Enyel De Los Santos (43256667),Enyel De Los Santos,43256667,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,HOU,LAA,away,3.06,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
2026-06-09,2026-06-10T01:12:38.495619+00:00,2026-06-10,DraftKings official lineup CSV,https://www.draftkings.com/lineup/getavailableplayerscsv?contestTypeId=9&draftGroupId=149074,149074,9,Selected largest-prize regular Classic MLB draft group after excluding Turbo/Night/qualifier/satellite/showdown/snake/single-stat slates.,RP,Kirby Yates (43256670),Kirby Yates,43256670,P,4000,HOU@LAA 06/10/2026 09:38PM ET,06/10/2026 09:38PM ET,LAA,HOU,home,2.35,,,needs_review_unmapped_dk_id,dk_player_map,No reviewed DK player map entry; do not auto-guess.
